substance_name,entity_type,matchable,is_group,equivalent_node,equivalent_level,relationship_type,confidence,emb_match,emb_score,emb_agrees
ROUGE REACTIF DER 7650,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Reaction products of diazotised 5,5’-methylenedianthranilic acid, coupled with resorcinol, subsequently coupled with diazotised 4-aminobenzene-1,3-disulfonic acid, chelated with copper sulphate, sodium potassium salt.",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Fatty acids, C16-18, tetraesters with 3,3'-oxybis[1,2-propanediol]",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Resin acids and Rosin acids, reaction products with formaldehyde, sodium salts",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Amines, C12-14-alkyl, C6-10-alkyl phosphates",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Sodium hypochlorite (BS),Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Reaction products of 3-Methylaniline with heptyl naphthalen-2-ol,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Resin acids and Rosin acids, maleated, esters with pentaerythritol",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Monomethyl-dibromo-diphenyl methane bromobenzylbromotoluene, mixture of isomers",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Bottom residues resulting from the synthesis of propylene oxide and styrene from epoxidation of propylene with ethylbenzene hydroperoxide,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"bis(dimethyl-(2-hydroxyethyl)ammonium) 1,2-ethanediyl-bis(2-hexadecenylsuccinate)",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
PD2000,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Nickel, 3-[(4-chlorophenyl)azo]-4-hydroxy-2(1H)-quinolinone complex",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
safflower oil fatty acids,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
LEVODION,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"cresols, butylated, styrenated",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Nitriles, C18 unsaturated, dimers",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
4-Methyl-N-[[[3-(trifluoromethyl)phenyl]amino]carbonyl] benzenesulfonamide,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
NT-9,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"1-(3,6-Dibromopyridin-2-yl)2-(3,5-difluorophenyl)ethan1-aminium methanesulfonate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Benzoic acid, 2-methyl-, lead(2+) salt",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Fatty acids, C14-18 and C16-18-unsatd.",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"2-substitutedalkyl N-{3-acetamido-4-[(2-cyano-4,6-disubstitutedphenyl)diazenyl]phenyl}-N-benzyl-β-alaninate",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
rosin derivatives,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"(R)-1-((4-chlorophenyl)(phenyl)methyl)piperazine (3R,5S,E)-7-(4-(4-fluorophenyl)-6-isopropyl-2-(N-methylmethylsulfonamido)pyrimidin-5-yl)-3,5-dihydroxyhept-6-enoate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
(S)-N-[[3-[3-fluoro-4-(4-morpholinyl)phenyl]-2-oxo-5-oxazolidinyl]methyl]-amine,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Castor oil, oxidized",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
ACETONIDE ACID,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"monolithium 5-[[2,4-dihydroxy-5-[(2-hydroxy-3,5-dinitrophenyl)azo]phenyl]azo]-2-naphthalenesulfonate], iron complex, monohydrate",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"N-{[1,1'-biphenyl]-2-yl}-N-(9,9-dimethyl-9H-fluoren-2-yl)-9,9'-spirobi[fluoren]-2-amine",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Benzenamine, N-phenyl-, styrenated",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"2-{4-[(5R)-2-HYDROXY-8-(TRIFLUOROMETHYL)-5H-[1]BENZOPYRANO[4,3-C]QUINOLIN-5-YL]PHENOXY}ETHANE-1,1-DIOL",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Polydymite (Ni3S4),CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Fatty acids, C16-18, esters with pentaerythritol",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Silicic acid (H4SiO4), mixed 2-butoxyethyl and methyl tetraesters",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Paraffin waxes and Hydrocarbon waxes, microcryst.",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
salts of bromoxynil with the exception of those specified elsewhere in this Annex,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Magnetoplumbite, barium titanium zinc brown",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Eclipta prostrata dry purified extract,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Acetic acid, lead(2+) salt, dihydrate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Tetradec-1-ene, dimers, hydrogenated",Unclassified,TRUE,TRUE,Saturated hydrocarbons,class,subset,medium,NA,NA,FALSE
2-(4-(4-cyano-3-methylisothiazol-5-ylazo)-N-ethyl-3-methylanilino)ethyl acetate,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Arsenic acid (H3AsO4), copper(2+) salt (1:1)",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"(S)-ethyl-3-amino-3-phenylpropanoate hemi (2S,3S)-2,3-dihydroxysuccinate",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Fatty acids, tall-oil, ethoxylated",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
3-(C11-14-(branched and linear)oxy)-propan-1-amine,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
SEP-012SD (SOLID),Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
RECORDING DYE TYPE F,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Fatty acids, C16-18, reaction products with ethanolamine",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
LUPRAPHEN VP 9329,Unclassified,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
"(2S)-2-[[(2S)-6-[[2-[2-[2-[[2-[2-[2-[[(4S)-5-tert-butoxy-4-[(20-tert-butoxy-20-oxo-icosanoyl)amino]-5-oxo-pentanoyl]amino]ethoxy]ethoxy]acetyl]amino]ethoxy]ethoxy]acetyl]amino]-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-6-(tert-butoxycarbonylamino)-2-[[(2S)-4-tert-butoxy-2-(9H-fluoren-9-ylmethoxycarbonylamino)-4-oxo-butanoyl]amino]hexanoyl]amino]-3-methyl-pentanoyl]amino]propanoyl]amino]-5-oxo-5-(tritylamino)pentanoyl]amino]hexanoyl]amino]propanoic acid",Unclassified,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
"2-aminoacetate, hydron, copper(2+) sulfate",CAS without structure,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
DEB-IP,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"3-(2-AMMONIOETHYL)-2-METHYL-4-OXO-6,7,8,9-TETRAHYDRO-4H-PYRIDO[1,2-A]PYRIMIDIN-1-IUM DICHLORIDE",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
3-(3-(prop-1-en-2-yl)phenyl)butanal,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"(4R,4aS,7aR,12bS)-3-methyl-7-oxo-2,3,4,4a,7,7a-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,9-diyl diacetate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
TPS 15,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Alkanes, C12-14-iso-",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Alcohols, C12-14, ethoxylated",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Mixture of (Branched‐C12‐C15‐alkyl)‐2‐(2‐(4‐ nitrophenyl)hydrazono)‐3‐oxobutanoate, diazocoupling products with Blend of branched primary alcoohols C13",Mixture,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
BNTCP,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"6-aminomethyl-6,11-dihydro-5H-dibenz[b,e]azepine phthalhydrazide salt",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Insulin DesB30,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Bulnesia sarmienti, ext., dehydrated",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
polyacetal resins,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"coconut diethanolamide (coco N,N-bis hydroxyethyl)",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
JEFFAMINE XTJ-511,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
T002260,Unclassified,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
K-652,Unclassified,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
"trans-4-pentyl-trans-4'-trifluoromethyl-(1,1'-bicyclohexyl)",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
2-methyl-1-(2-(5-(p-tolyl)-1H-imidazol-2-yl)piperidin-1-yl)butan-1-one,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Condensation product of: 3-(7-carboxyhept-1-yl)-6-hexyl-4-cyclohexene-1,2-dicarboxylic acid with polyamines (primarily amino-ethyl-piperazine and triethylenetetramine)",Unclassified,TRUE,TRUE,Polypeptides,class,subset,low,NA,NA,FALSE
Calcium magnesium strontium carbonate hydroxide phosphate (4.3-4.7 : 0.1-0.3: 0.2-0.5 : 0.3-0.5 : 0.2-0.6 : 3),Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Lead, isooctanoate neodecanoate complexes, basic",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Pentaerythritol, ethoxylated, esters with acrylic acid",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
acylation product between palmitoyl chloride and amino acids,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Ethers, C5-6-branched alkyl Me",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Fatty acids, C6-19-branched, zinc salts",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"potassium rel-(3R,4R)-3-(benzyloxy)-4-hydroxyoxane-4-sulfonate",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
RPC-43,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Tar brown-coal|[An oil distilled from brown-coal tar. Composed primarily of aliphatic, naphthenic and one- to three-ring aromatic hydrocarbons, their alkyl derivates, heteroaromatics and one- and two-ring phenols boiling in the range of approximately 150",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Corn steep liquor,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"esterification product of 2-hydroxypropane-1,3-diyl-bis(2-methylprop-2-enoate) and 3-hydroxypropane-1,2-diyl-bis(2-methylprop-2-enoate) and diphosphorus pentoxide",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Gum benzoin, Siam",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Vetiveria zizanioides, ext.",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"glycerol, esters with acetic acid",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Phlebiopsis gigantea strain VRA 1984,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Imidazolium compounds, 1-[2-(2-carboxyethoxy)ethyl]-1(or 3)-(2-carboxyethyl)-4,5-dihydro-2-norcoco alkyl",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"3-(2-Fluoro-4-phenoxyphenyl)-1-(3R)-3-piperidinyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine, dihydrochloride",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Zinc sulfide (ZnS), copper chloride-doped",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Eucalptus dives, phellandrene",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
AF-623,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Reactive Orange 143,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"1-ethylcyclohexyl 1-[4-({5-[(1-ethylcyclohexyl)oxy]-4-[2-(4-hydroxyphenyl)-2-xenonioethyl]-5-oxo-2-(xenoniomethyl)pentanoyl}oxy)-2,4-dimethylpentan-2-yl] 4-[2-(4-hydroxyphenyl)-2-xenonioethyl]-2-(xenoniomethyl)pentanedioate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Hydrocarbons, C4, 1,3-butadiene-free",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Alkaline co-precipitation products of soluble cobalt, manganese and nickel salts",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Hydrocarbons, C5-7, C6-rich, ethylene manuf. by-products",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Reaction products resulting from the esterification of Sorbitol with C8 – 18 (even) and C18 unsaturated fatty acids in the ratio of 1:1,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
CHEMICAL 10055621,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Dust, steelmaking",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"[(dimethylsilylene)bis((1,2,3,3a,7a-η)-1H-inden-1-ylidene)dimethyl]hafnium",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Alkylated Naphthalene,Unclassified,TRUE,NA,NA,NA,NA,low,Naphthalenes,0.8083306466806713,FALSE
Titanium tungsten carbide,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
monosodium 3-cyano-5-fluoro-6-hydroxypyridine-2-olate,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Reaction products of 2,7-Naphthalenedisulfonic acid, 5-[[4-chloro-6-[(2-methylphenyl)amino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[2-(2-sulfophenyl)diazenyl]-, trisodium salt and lithium chloride",Unclassified,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
11a-Chloro-6-demethyl-6-deoxytetracycline hydrochloride,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"1-Pentene, chlorinated, epoxidized, distn. residues",CAS without structure,TRUE,TRUE,Epoxides,class,subset,low,NA,NA,FALSE
Extract from tea tree,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Mercury, chloro[2-(2-cyclohexen-1-yl)-3-benzofuranyl]-",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"pentaerythritol, dipentaerythritol, fatty acids, C6-10, mixed esters with adipic acid, heptanoic acid and isostearic acid",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Fatty acids C16-18 (even numbered), oligoesters with sucrose",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
T-312,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Copper(II) carbonate-copper(II) hydroxide (1:1),CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"7-({[3-({4-[(2-hydroxy-1-naphthyl)diazenyl]phenyl}diazenyl)phenyl]sulfonyl}amino)naphthalene-1,3-disulfonic acid, lithium sodium salts",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Betaines, C12-14 (even numbered)-alkyldimethyl",Unclassified,TRUE,TRUE,Quaternary ammonium salts,subclass,subset,medium,NA,NA,FALSE
"Octasodium 2-(6-(4-chloro-6-(3-(N-methyl-N-(4-chloro-6-(3,5-disulfonato-2-naphthylazo)-1-hydroxy-6-naphthylamino)-1,3,5-triazin-2-yl)aminomethyl)phenylamino)-1,3,5-triazin-2-ylamino)-3,5-disulfonato-1-hydroxy-2-naphthylazo)naphthalene-1,5-disulfonate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"2-Ethyl 1-(2-methyl-2-propanyl) (2S)-5-oxo-1,2-pyrrolidinedicarboxylate",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Lawsonia inermis, ext.",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"poly-[[6-[N-(2,2,6,6-tetramethyl- 4-piperidinyl)-n-butylamino]-1,3,5-triazine-2,4-diyl][(2,2,6,6-tetramethyl-4-piperidinyl)imino]-1,6-hexanediyl[(2,2,6,6-tetra­methyl-4-piperidinyl)imino]]-α-[N,N,N′,N′-tetrabutyl-N""-(2,2,6,6-tetramethyl-4-piperidinyl)-N""-[6-(2,2,6,6-tetramethyl-4-piperidiny­lamino)-hexyl]-[1,3,5-triazine-2,4,6-triamine]-ω-N,N,N′,N′-tetrabutyl-1,3,5-triazine-2,4-diamine]",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Phenol, heptyl derivs.",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Glycol Intermediate from Sugar Hydrogenolysis,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"(butyl acrylate, methyl methacrylate) copolymer, cross-linked with allyl methacrylate",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
(2RS)-1-([biphenyl]-4-yl)-2-(dimethylamino)-2-methyl-3-phenylpropan-1-one,CAS without structure,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
"2-Methylpropene, trimers",CAS without structure,TRUE,TRUE,Unsaturated hydrocarbons,superclass,subset,medium,NA,NA,FALSE
tert-butyl (1-oxo-1-phenylalkynyl)carbamate NADPH oxidoreductase,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
mutansucrase,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"glutamic acid, reaction products with N-(C12-14-alkyl)propylenediamine",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"(butadiene, ethyl acrylate, methyl methacrylate, styrene) copolymer crosslinked with 1,3-butanediol dimethacrylate, in nanoform",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"dicyclopentadiene-indene-styrene-alpha-methylstyrene-vinyltoluene-isobutylene-copolymer, hydrogenated",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"difluoro-2,2,4,5-tetrafluoro-5-(trifluoromethoxy)-1,3-dioxolan-4-yl]oxy}acetyl fluoride",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
CA 2079 A,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Capsicum annuum L. var. annuum, longum group, cayenne, extract (Oleoresins capsicum)",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Benzenesulfonic acid, C10-60-alkyl derivs., calcium salts",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Calcium wolframate,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"(4Z-9Z)-7,9-Dodecadien-1-ol",Unclassified,TRUE,FALSE,NA,NA,NA,high,NA,NA,FALSE
"1-Propanaminium, N-(3-aminopropyl)-2-hydroxy-N,N-dimethyl-3-sulfo-, N-coco acyl derivs., hydroxides, inner salts",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Grease|Lubricating greases|[A complex combination of hydrocarbons having carbon numbers predominantly in the range of C<sub>12</sub> through C<sub>50.</sub> May contain organic salts of alkali metals, alkaline earth metals, and/or aluminium compounds.]",Mixture,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Gilsonite, polymer with cyclopentadiene, dicyclopentadiene and linseed oil, lead salts",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
DHBA-NHS,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
NIR BLACK 78,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Volatile esters of bromoacetic acids,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Acetic acid, C11-14-isoalkyl esters, C13-rich",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Alkanes, C14-16, chloro",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"(E,E)-8,10-Dodecadien-1-yl acetate (SCLP Acetates)",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Tetrakis(hydroxymethyl)phosphonium sulphate (2:1) and its oligomerisation products with urea,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Alkaline earth metal and zinc hydroxy(substituted)alkanoate and oxoalkanoate,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
CHALCONE DYE,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Orthoboric acid, sodium salt (group)",Substance group,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Iron glucoheptonate,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
HM-CATALYST 067AA-CP,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Alkyl-arylimino-alkoxyaryl- heteropolycycle-oxo-alkylamine,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
cyclised rubber,CAS without structure,TRUE,FALSE,NA,NA,NA,medium,NA,NA,FALSE
"Reaction products of diethylenetriamine and 2,2'-[(1-methylethylidene)bis(4,1-phenyleneoxymethylene)]bisoxirane",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
DESOXYMULUNDOCANDIN,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
MAK-563.ZN,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Superphosphates, concd.",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
REAKTIVGELB 2404/I,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
ZEON-L-1(P),Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"3,4-dimethoxy-N-[3-(4-Methoxyphenyl)-1-methylpropyl]-β-phenylethylamine Hydrobromide",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Cyclohexyl-((diethoxy-methyl-silanyl)-methyl)-amine,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
LAUROYL-BETA-ALANIN,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
4-tert-butylphenol formaldehyde resin,CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"N-coco sulfosuccinamate, disodium (butanoic acid,4-amino-4-oxy-2-sulfo-,N-coco alkyl derivs)",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
SYL-OFF(R) 7690 (LIS),Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Alcohols, C10-12 (even numbered), ethoxylated (1-2.5 EO)",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"[x Sodium, y Potassium, z Lithium, x+y+z =2] 4-amino-3-[[[(2,4-diaminophenyl)diazenyl]phenyl]diazenyl]-5-hydroxy-6-(phenyldiazenyl)naphthalene-2,7-disulfonate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"1H-Imidazolium, 3-ethyl-1-methyl-, C11-13-branched alkylbenzenesulfonates",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
3-Cyclohexyl-2-cyclohexylimino-5-(4-diethylamino-2-methoxyphenyl)methylenoxazolidine-4-one,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
tris(isopropyl/tert-butylphenyl) phosphate,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Amides, coco, N-[3-(dimethylamino)propyl], N-oxides",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"2,2-bis[(hexadecanoyloxy)methyl]propane-1,3-diyl dihexadecanoate",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
aluminium cerium lutetium oxide,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Alcohols, lanolin, distn. residues",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"polyethylene oxide, molecular weight > 200 (pEO)",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Neoundecanoic acid, lead salt, basic",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Trisodium (1-(3-carboxylato-2-oxido-5-sulfonatophenylazo)-5-hydroxy-7-sulfonatonaphthalen-2-amido)nickel(II),CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"polyacrylic acid, salts",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"mono- and di-esters of C16 and C18 (branched and linear) fatty acids with propane-1,2-diol",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
Polyhexamethylene biguanide hydrochloride,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"ferrocene, [4-(dimethylsilyl)butyl]-",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"3-{[(2,4)and(2,5)and(2,6)-dimethylphenyl]and[(2-ethylphenyl)]}-1-{[(2,4)and(2,5)and(2,6)-dimethylphenyl]and[(2-ethylphenyl)]}guanidinium m-[[p-anilinophenyl]azo]benzenesulfonate",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"Waxes and waxy substances, jojoba / Jojoba Esters",CAS without structure,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
P1,Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
ethoxylated bis phenol A di-(norbornene carboxylate),Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"sludge, calcine",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
"1-Azabicyclo[2.2.2]octan-3-amine, 2-(diphenylmethyl)-N-(phenylmethyl)-, cis-",Unclassified,TRUE,NA,NA,NA,NA,low,NA,NA,FALSE
